Week,Partner,Campaign.Name,Campaign_Type,CTA,Creative_Message,Product,Audience,Theme,Background Color,Material,Person,Size,Product_Count,OCR_Accuracy,Imp,Visits,CTR,IVR,CPR
11/18/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1680,0,0.001190476,NA,Inf
11/11/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,2582,0,0.000387297,NA,Inf
11/25/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,984,4,0.00304878,0.5,Inf
12/16/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1620,0,0.000617284,NA,NA
12/23/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,689,0,0.001451379,NA,Inf
12/23/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1170,2,0.003418803,1,Inf
12/30/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,544,0,0,NA,NA
11/18/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,89583,71,0.001585122,0.225352113,Inf
12/2/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,4831,0,0.001241979,NA,Inf
11/25/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1679,0,0.000595593,NA,NA
12/2/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,152554,126,0.001658429,0.26984127,Inf
11/11/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,21184,20,0.001463369,0.35,Inf
11/25/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,57049,45,0.001665235,0.222222222,Inf
12/16/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,252,0,0,NA,NA
12/30/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,3171,4,0.00157679,0,Inf
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,185979,169,0.001785148,0.295857988,Inf
11/18/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1721,0,0,NA,NA
12/23/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1456,0,0.000686813,NA,NA
11/18/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1116,1,0.003584229,0,Inf
11/25/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,4108,10,0.002190847,0.6,Inf
11/25/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1676,0,0.002386635,NA,Inf
12/9/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,3405,1,0.000293686,0,Inf
11/4/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1463,8,0.004101162,0.375,Inf
12/9/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,2168,0,0.000461255,NA,NA
12/9/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,792,0,0,NA,0.002326788
12/2/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,3926,3,0.000764137,0.333333333,0.049161698
12/2/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1181,0,0.00084674,NA,0.00225501
12/16/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,197332,214,0.001890215,0.261682243,0.215999713
12/16/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,5766,17,0.001560874,0.176470588,Inf
12/16/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,771,10,0.001297017,0,Inf
12/9/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,6625,0,0.001056604,NA,Inf
11/11/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,4412,1,0.001133273,1,Inf
12/23/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,1700,0,0.001176471,NA,NA
12/2/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,3517,0,0.000568666,NA,NA
11/4/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,4,0.833333333,239,0,0,NA,Inf
12/23/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,4239,0,0.001179523,NA,NA
12/2/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,3406,0,0.0002936,NA,NA
12/16/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,7580,0,0.001451187,NA,NA
12/2/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,152589,188,0.001998833,0.340425532,Inf
11/25/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1792,0,0.000558036,NA,Inf
12/16/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,248,0,0,NA,NA
12/23/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,695,1,0.002877698,1,Inf
12/9/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,3263,0,0.000612933,NA,Inf
11/4/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1411,4,0.002834869,0.25,Inf
12/23/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1360,0,0.000735294,NA,NA
11/25/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,954,2,0.002096436,0,Inf
12/16/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,196167,228,0.001886148,0.298245614,Inf
11/18/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1696,0,0.001768868,NA,NA
11/11/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,21091,21,0.001659476,0.19047619,Inf
12/9/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,522,0,0,NA,NA
11/25/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,57058,58,0.002033019,0.379310345,Inf
12/16/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,771,7,0,0,Inf
11/18/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,4362,9,0.001834021,0.222222222,Inf
11/11/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,4478,5,0.002456454,0.6,Inf
12/2/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,3798,13,0.002896261,0.461538462,Inf
11/18/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1126,1,0.000888099,1,Inf
12/23/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,67101,72,0.001758543,0.319444444,Inf
12/23/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1172,6,0.004266212,0.5,Inf
11/4/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,256,2,0.00390625,0,Inf
12/9/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,3324,19,0.004512635,0.631578947,Inf
11/11/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,2712,4,0.001474926,0.75,Inf
11/18/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,90531,87,0.001833626,0.448275862,Inf
12/2/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,5546,0,0.001442481,NA,Inf
11/25/2018,SPON,2018_DYM_COR_Clique_Women's_Program,Performance,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1737,0,0.001727116,NA,NA
12/30/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1035,0,0.002898551,NA,NA
12/30/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,3058,3,0.000654022,1,Inf
11/25/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,4265,18,0.004454865,0.555555556,Inf
12/16/2018,GOOP,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,5853,26,0.002050231,0.269230769,Inf
11/18/2018,SPON,Default Campaign,Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1830,0,0.002185792,NA,Inf
12/2/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,1166,3,0.002572899,0.666666667,Inf
12/9/2018,GOOP,DAV_HLD_318 (INCREMENTAL),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,766,4,0.005221932,0.5,Inf
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,4,0.833333333,185639,215,0.001944634,0.334883721,0.505693446
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,492641,174,0.00082413,0.183908046,0.38681701
12/23/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,585087,368,0.001292116,0.230978261,0.62172043
11/18/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,158244,90,0.001238594,0.244444444,Inf
11/11/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,75531,21,0.000489865,0.333333333,Inf
12/2/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,297129,192,0.001423624,0.197916667,2.897849462
12/16/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,337810,190,0.001065688,0.173684211,1.082108344
12/30/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,94936,73,0.001074408,0.191780822,Inf
11/25/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),Brand,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,2,0.5,383318,203,0.001140046,0.221674877,Inf
11/11/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,84917,73,0.001154068,0.356164384,Inf
12/2/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,19449,10,0.000874081,0.5,NA
12/16/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,8559,8,0.001518869,0.625,NA
11/18/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,476,2,0.004201681,0.5,NA
12/23/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,302618,202,0.0015432,0.336633663,Inf
12/2/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,274797,189,0.0013792,0.328042328,Inf
11/11/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,33283,23,0.001141724,0.391304348,NA
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,2106,6,0.002849003,0.833333333,NA
11/25/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,190070,99,0.000931236,0.252525253,NA
12/23/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,25739,25,0.00151521,0.4,NA
12/9/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,9406,3,0.000744206,0,NA
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,256825,175,0.001288815,0.314285714,0.209730719
11/18/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,69561,36,0.001006311,0.416666667,NA
11/18/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,201997,126,0.001148532,0.30952381,Inf
12/30/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,23374,16,0.001369043,0.25,NA
12/16/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,245246,144,0.001345588,0.256944444,0.158665849
12/30/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,105990,79,0.001519011,0.303797468,Inf
11/25/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,404156,252,0.001390552,0.313492063,0.175987755
12/2/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Off Black,"Gold, Carbon",N,300x250,2,1,16232,33,0.002649088,0.363636364,NA
11/25/2018,XAXIS,DAV_HLD_418 (Men's Holiday),Brand,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men / Atlanta,Product,Off Black,"Silver, Stainless Steel, Gem",N,300x250,2,0.666666667,405007,190,0.001308619,0.289473684,Inf
