Week,Partner,Campaign,CTA,Creative_Message,Product,Audience,Theme,Background_Color,Material,Person,Size,Campaign_Type,Creative_Audience,Product_Count,Imp,Clicks,LP_Conversions,Visits,I_Visits,Orders,Revenue
1/8/2017,WHO WHAT WEAR,DAV_WED_101,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,Brand,General,N/A,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Brand,Wedding,3,0,0,NA,0,0,5,5720
1/8/2017,NYMAG.COM,NA,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,NA,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,NA,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,NA,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,BRIDES.COM,NA,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,NA,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,Brand,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gem",N,300x250,Brand,Wedding,2,1,0,NA,0,0,2,900
1/8/2017,CONDE NAST DIGITAL,NA,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gem",N,300x250,NA,Wedding,2,0,0,NA,0,0,0,0
1/8/2017,NYMAG.COM,NA,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gem",N,300x250,NA,Wedding,2,0,0,NA,0,0,0,0
1/8/2017,WHO WHAT WEAR,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,Brand,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,728x90,Brand,Wedding,3,0,0,NA,0,0,2,650
1/8/2017,NYMAG.COM,NA,N/A,DAVID YURMAN,N/A,ALL,Other,White,N/A,N,320x100,NA,General,N/A,0,0,NA,0,0,0,0
1/8/2017,WHO WHAT WEAR,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,320x480,Brand,Wedding,2,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,160x600,Brand,Wedding,2,0,0,NA,0,0,1,395
1/8/2017,CONDE NAST DIGITAL,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,NA,General,N/A,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,NA,General,N/A,0,0,NA,0,0,0,0
1/8/2017,FORBES.COM,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,NA,General,N/A,0,0,NA,0,0,1,550
1/8/2017,STYLECASTER,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,NA,General,N/A,0,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,0,0,NA,0,0,0,0
1/8/2017,YOUTUBE.COM,Dav_hol_300,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,0,0,NA,0,0,1,1800
1/8/2017,XAXIS,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,4,0,NA,0,0,0,0
1/8/2017,FORBES.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,NA,Women,1,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,1,0,NA,0,0,1,850
1/8/2017,YOUTUBE.COM,Dav_hol_300,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,FORBES.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,NA,Women,5+,0,0,NA,0,0,1,695
1/8/2017,CONDE NAST DIGITAL,NA,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,NA,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_HOL_100,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,Brand,Women,3,8,0,NA,0,0,0,0
1/8/2017,YOUTUBE.COM,Dav_hol_300,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,Brand,Women,3,0,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,DAV_HOL_100,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,Brand,Women,3,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,DAV_HOL_100,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,Brand,Women,3,1,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,Gold,N,970x90,Brand,Women,4,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,NA,Women,1,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,1,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Bracelet, Ring, Necklace",Women,Lifestyle,Light Gray,Gold,Y,300x1050,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Bracelet, Ring",Women,Lifestyle,Black / White,Gold,Y,970x250,Brand,Women,2,1,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,970x250,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,Brand,Women,3,1,0,NA,0,0,0,0
1/8/2017,FORBES.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,NA,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,NA,Women,5+,0,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,DAV_HOL_100,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_HOL_100,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,Brand,Women,5+,8,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,NA,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,NA,Women,5+,0,0,NA,0,0,0,0
1/8/2017,YOUTUBE.COM,Dav_hol_300,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,DAV_HOL_100,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,Brand,Women,5+,1,0,NA,0,0,1,675
1/8/2017,STYLECASTER,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,YOUTUBE.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Necklace,Women,Product,White,"Silver, Stone",N,160x600,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Necklace,Women,Product,Green,"Silver, Gold, Diamond",N,160x600,Brand,Women,1,8245,6,NA,0,0,1,950
1/8/2017,XAXIS,DAV_RST_100,SHOP GIFTS,DAVID YURMAN SHOP GIFTS,N/A,ALL,Other,Black,N/A,N,300x50,Brand,General,N/A,28046,52,NA,0,0,0,0
1/8/2017,XAXIS,DAV_RST_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,Brand,General,N/A,331370,552,NA,0,0,0,0
1/8/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Ring,Women,Product,Green,"Gold, Stone, Bead",N,160x600,Brand,Women,5,8331,5,NA,0,0,0,0
1/8/2017,XAXIS,DAV_RST_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,Brand,General,N/A,28540,49,NA,0,0,0,0
1/8/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Necklace,Women,Product,Green,"Sterling silver, Bead, Stone",N,728x90,Brand,Women,2,56488,17,NA,0,0,1,725
1/8/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Bracelet,Women,Product,Green,"Gold, Stone, Bead",N,160x600,Brand,Women,2,8262,6,NA,0,0,0,0
1/8/2017,WHO WHAT WEAR,DAV_WED_101,N/A,DAVID YURMAN,N/A,ALL,Other,White,N/A,N,728x90,Brand,General,N/A,0,0,NA,0,0,0,0
1/8/2017,WHO WHAT WEAR,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Brand,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,NYMAG.COM,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Brand,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,NA,Women,5+,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,3,0,NA,0,0,1,195
1/8/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,4,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,970x90,Brand,Women,3,0,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,NA,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,Bracelet,Women,Product,White,"Silver, Gem",N,300x250,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,NA,Women,1,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Earring, Ring",Women,Lifestyle,Black / Light Pink,"Silver, Bead",Y,300x1050,Brand,Women,5+,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,NA,Women,5+,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Bracelet, Ring",Women,Lifestyle,Black / White,Gold,Y,970x250,NA,Women,2,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,Brand,Women,3,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,NA,Women,3,0,0,NA,0,0,0,0
1/8/2017,WHO WHAT WEAR,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,800x600,Brand,Wedding,2,0,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,NA,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,970x250,NA,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,1,0,NA,0,0,0,0
1/8/2017,GQ.COM,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,"Silver, Gem",N,728x90,Brand,Women,3,0,0,NA,0,0,1,325
1/8/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Necklace,Women,Product,Green,"Sterling silver, Bead, Stone",N,970x90,Brand,Women,2,2,1,NA,0,0,0,0
1/8/2017,XAXIS,DAV_RST_100,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,"Necklace, Bracelet",Women,Product,Green,"Silver, Gold, Turquoise",N,970x250,Brand,Women,3,1,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,DISCOVER,DAVID YURMAN Happy Lunar New Year DISCOVER,Necklace,Women,Product,White,"Gold, Gem",N,160x600,Brand,Women,1,0,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,DISCOVER,DAVID YURMAN DISCOVER,"Bracelet, Earring",Women,Product,White,"Gold, Gem",N,970x90,Brand,Women,2,3,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,"Bracelet, Earring",Women,Product,White,"Gold, Gem",N,300x250,Brand,Women,2,5,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,"Bracelet, Earring",Women,Product,White,"Gold, Gem",N,970x250,Brand,Women,2,2,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,DISCOVER,DAVID YURMAN Happy Lunar New Year DISCOVER,"Bracelet, Earring",Women,Product,White,"Gold, Gem",N,300x600,Brand,Women,2,1,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,"Bracelet, Earring",Women,Product,White,"Gold, Gem",N,728x90,Brand,Women,2,1,0,NA,0,0,0,0
1/8/2017,GOOGLE INC,DAV_LNY_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,Brand,General,N/A,4,0,NA,0,0,0,0
1/8/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,Gold,N,970x90,Brand,Women,4,0,0,NA,0,0,0,0
1/8/2017,GQ.COM,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,3,0,NA,0,0,0,0
1/8/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Bracelet, Necklace, Earring, Hairclip",Women,Lifestyle,Black / Light Pink,Gold,Y,1140x380,Brand,Women,4,0,0,NA,0,0,0,0
1/8/2017,NYMAG.COM,NA,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,NA,Wedding,3,0,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_HOL_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,Brand,General,N/A,14,0,NA,0,0,0,0
1/8/2017,XAXIS,DAV_HOL_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,Brand,General,N/A,18,0,NA,0,0,0,0
1/8/2017,HEARST NETWORK,NA,N/A,DAVID YURMAN THE GIFT OF LOVE AND LIGHT,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x250,NA,Women,5+,0,0,NA,0,0,0,0
1/8/2017,NYMAG.COM,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gem",N,300x250,Brand,Wedding,2,0,0,NA,0,0,0,0
1/8/2017,STYLECASTER,NA,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,NA,Women,5+,0,0,NA,0,0,0,0
1/15/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Bracelet,Women,Product,White,Gold,N,970x90,Brand,Women,4,0,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Necklace,Women,Product,White,"Silver, Stone",N,160x600,Brand,Women,3,2,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,160x600,Brand,Women,5+,1,0,NA,0,0,0,0
1/15/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Bracelet, Ring",Women,Lifestyle,Black / White,Gold,Y,970x250,Brand,Women,2,4,0,NA,0,0,1,4200
1/15/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,970x250,Brand,Women,5+,0,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Necklace,Women,Product,Green,"Silver, Gold, Diamond",N,300x600,Brand,Women,1,11156,15,NA,0,0,3,3060
1/15/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,Ring,Women,Product,Green,"Gold, Diamond, Gem",N,300x600,Brand,Women,5+,11024,9,NA,0,0,2,1750
1/15/2017,XAXIS,DAV_RST_100,EXPLORE,DAVID YURMAN EXPLORE,Ring,Women,Product,Green,"Gold, Diamond, Gem",N,300x250,Brand,Women,5,804,3,NA,0,0,1,625
1/15/2017,XAXIS,DAV_RST_100,DISCOVER,DAVID YURMAN DISCOVER,"Necklace, Bracelet",Women,Product,Green,"Silver, Gold, Turquoise",N,300x250,Brand,Women,3,762,3,NA,0,0,1,325
1/15/2017,XAXIS,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Brand,Wedding,3,0,0,NA,0,0,1,495
1/15/2017,XAXIS,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,Brand,Wedding,3,0,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_WED_101,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gem",N,300x250,Brand,Wedding,2,0,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,728x90,Brand,Wedding,3,1,0,NA,0,0,2,800
1/15/2017,WHO WHAT WEAR,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,320x480,Brand,Wedding,2,0,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_WED_101,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,160x600,Brand,Wedding,2,0,0,NA,0,0,0,0
1/15/2017,GQ.COM,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,NA,General,N/A,0,0,NA,0,0,0,0
1/15/2017,FORBES.COM,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,NA,General,N/A,0,0,NA,0,0,0,0
1/15/2017,XAXIS,DAV_HOL_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,Brand,General,N/A,8,0,NA,0,0,0,0
1/15/2017,STYLECASTER,NA,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,320x50,NA,General,N/A,0,0,NA,0,0,0,0
1/15/2017,HEARST NETWORK,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,0,0,NA,0,0,0,0
1/15/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,0,0,NA,0,0,0,0
1/15/2017,GQ.COM,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,0,0,NA,0,0,0,0
1/15/2017,NEW YORK TIMES DIGIT,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,Earring,Women,Lifestyle,White / Blue,Gold,Y,300x600,Brand,Women,1,1,0,NA,0,0,0,0
1/15/2017,CONDE NAST DIGITAL,DAV_HOL_100,SHOP NOW,DAVID YURMAN THE GIFT OF LOVE AND LIGHT SHOP NOW,"Necklace, Bracelet, Ring",Women,Lifestyle,White,Gold,Y,300x600,Brand,Women,5+,0,0,NA,0,0,0,0
